id,List_of_items,number_of_items_per_type,total_number_of_items,store_id,operator_id,city_id
764,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[91, 68, 27, 19, 16, 91, 49, 69, 26, 49]",505,764,8,24
765,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[21, 99, 92, 57, 97, 42, 69, 10, 65, 85]",637,765,8,24
766,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[58, 53, 16, 64, 62, 36, 45, 66, 81, 91]",572,766,8,24
767,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[29, 58, 74, 16, 57, 43, 10, 12, 14, 57]",370,767,8,24
768,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[83, 82, 59, 81, 49, 93, 25, 94, 96, 67]",729,768,8,24
769,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[46, 10, 72, 69, 66, 16, 82, 10, 85, 19]",475,769,8,24
770,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[27, 15, 80, 57, 100, 72, 35, 72, 64, 66]",588,770,8,24
771,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[60, 58, 62, 85, 33, 37, 18, 50, 31, 47]",481,771,8,5
772,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[51, 65, 79, 22, 20, 49, 20, 14, 31, 58]",409,772,8,5
773,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[40, 55, 17, 79, 82, 58, 80, 13, 41, 85]",550,773,8,5
774,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[90, 62, 80, 79, 18, 30, 87, 29, 23, 99]",597,774,8,5
775,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[67, 86, 53, 33, 100, 49, 30, 21, 40, 78]",557,775,8,5
776,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[75, 77, 74, 73, 57, 60, 16, 42, 80, 94]",648,776,8,5
777,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[49, 41, 23, 32, 96, 43, 84, 89, 56, 42]",555,777,8,5
778,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[11, 41, 83, 60, 17, 51, 31, 34, 29, 56]",413,778,8,5
779,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[59, 76, 86, 11, 91, 12, 99, 61, 72, 15]",582,779,8,5
780,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[41, 53, 47, 86, 34, 84, 60, 11, 97, 93]",606,780,8,5
781,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[100, 69, 18, 81, 68, 55, 44, 56, 32, 38]",561,781,8,2
782,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[97, 50, 34, 73, 11, 47, 49, 77, 27, 35]",500,782,8,2
783,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[18, 23, 47, 96, 19, 73, 70, 99, 99, 87]",631,783,8,2
784,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[63, 56, 12, 57, 89, 59, 99, 77, 71, 16]",599,784,8,2
785,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[79, 53, 54, 38, 75, 94, 96, 83, 69, 41]",682,785,8,2
786,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[51, 46, 33, 65, 96, 96, 35, 15, 72, 91]",600,786,8,2
787,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[97, 19, 33, 22, 26, 31, 72, 48, 88, 32]",468,787,8,2
788,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[10, 32, 67, 33, 54, 61, 31, 13, 26, 93]",420,788,8,2
789,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[80, 11, 98, 53, 25, 58, 100, 64, 37, 11]",537,789,8,2
790,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[23, 11, 39, 57, 37, 61, 29, 41, 60, 16]",374,790,8,2
791,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[88, 46, 83, 85, 32, 17, 23, 63, 36, 23]",496,791,8,19
792,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[44, 94, 75, 100, 88, 63, 11, 88, 23, 92]",678,792,8,19
793,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[69, 67, 58, 90, 83, 10, 65, 16, 63, 40]",561,793,8,19
794,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[78, 43, 43, 21, 36, 31, 75, 77, 11, 51]",466,794,8,19
795,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[16, 88, 33, 89, 78, 30, 16, 17, 22, 39]",428,795,8,19
796,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[95, 86, 24, 92, 97, 90, 30, 97, 25, 68]",704,796,8,19
797,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[23, 13, 92, 94, 89, 96, 20, 61, 87, 60]",635,797,8,19
798,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[37, 51, 80, 95, 90, 14, 48, 73, 78, 96]",662,798,8,19
799,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[57, 74, 86, 10, 64, 40, 37, 42, 67, 44]",521,799,8,19
800,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[58, 55, 24, 81, 67, 18, 47, 46, 62, 79]",537,800,8,19
801,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[78, 63, 17, 23, 69, 43, 77, 61, 16, 10]",457,801,9,25
802,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[71, 96, 75, 30, 98, 87, 35, 61, 27, 17]",597,802,9,25
803,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[56, 77, 25, 52, 75, 81, 56, 23, 27, 89]",561,803,9,25
804,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[84, 45, 36, 86, 23, 40, 69, 63, 22, 28]",496,804,9,25
805,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[35, 19, 84, 88, 12, 10, 58, 65, 28, 54]",453,805,9,25
806,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[48, 64, 23, 23, 34, 51, 70, 37, 68, 78]",496,806,9,25
807,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[12, 94, 39, 17, 40, 93, 46, 41, 33, 49]",464,807,9,25
808,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[58, 57, 54, 48, 87, 49, 36, 41, 95, 50]",575,808,9,25
809,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[71, 75, 52, 17, 58, 72, 22, 35, 42, 13]",457,809,9,25
810,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[45, 28, 60, 40, 32, 55, 43, 75, 37, 59]",474,810,9,25
811,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[44, 84, 85, 48, 25, 91, 90, 56, 67, 35]",625,811,9,19
812,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[93, 47, 79, 29, 81, 13, 35, 44, 60, 26]",507,812,9,19
813,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[44, 22, 61, 32, 93, 86, 31, 50, 21, 85]",525,813,9,19
814,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[48, 92, 36, 80, 86, 20, 10, 44, 91, 15]",522,814,9,19
815,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[75, 33, 97, 35, 10, 21, 77, 52, 34, 44]",478,815,9,19
816,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[76, 92, 71, 15, 79, 78, 15, 92, 19, 66]",603,816,9,19
817,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[57, 45, 87, 16, 30, 29, 26, 85, 53, 12]",440,817,9,19
818,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[85, 12, 81, 75, 62, 71, 24, 84, 17, 45]",556,818,9,19
819,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[27, 65, 44, 38, 63, 13, 58, 10, 63, 79]",460,819,9,19
820,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[63, 97, 88, 28, 62, 50, 77, 14, 60, 44]",583,820,9,19
821,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[27, 75, 16, 86, 45, 93, 91, 58, 49, 18]",558,821,9,1
822,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[69, 52, 84, 59, 87, 84, 33, 77, 32, 26]",603,822,9,1
823,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[21, 23, 89, 66, 53, 99, 49, 36, 26, 11]",473,823,9,1
824,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[52, 91, 77, 69, 51, 66, 77, 35, 66, 73]",657,824,9,1
825,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[51, 62, 52, 63, 37, 35, 43, 86, 66, 11]",506,825,9,1
826,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[47, 55, 16, 87, 28, 27, 67, 42, 90, 43]",502,826,9,1
827,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[75, 42, 86, 20, 34, 38, 99, 10, 19, 79]",502,827,9,1
828,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[73, 98, 32, 100, 38, 85, 62, 62, 24, 59]",633,828,9,1
829,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[95, 30, 80, 41, 41, 99, 25, 14, 31, 73]",529,829,9,1
830,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[23, 88, 11, 88, 62, 50, 92, 73, 79, 63]",629,830,9,1
831,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[73, 33, 45, 50, 61, 40, 43, 81, 40, 48]",514,831,9,10
832,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[36, 18, 91, 85, 85, 33, 91, 60, 69, 20]",588,832,9,10
833,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[83, 42, 73, 24, 91, 61, 81, 82, 91, 36]",664,833,9,10
834,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[97, 13, 84, 65, 94, 48, 58, 95, 16, 12]",582,834,9,10
835,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[45, 83, 41, 92, 48, 90, 93, 48, 99, 50]",689,835,9,10
836,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[41, 27, 86, 34, 50, 28, 60, 29, 28, 10]",393,836,9,10
837,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[74, 26, 13, 59, 75, 36, 49, 62, 49, 61]",504,837,9,10
838,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[83, 95, 33, 29, 20, 51, 91, 29, 62, 16]",509,838,9,10
839,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[94, 11, 77, 66, 38, 47, 38, 64, 63, 90]",588,839,9,10
840,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[77, 31, 89, 86, 60, 97, 28, 86, 39, 22]",615,840,9,10
841,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[40, 97, 23, 96, 64, 95, 25, 80, 57, 99]",676,841,9,7
842,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[24, 18, 48, 46, 70, 11, 44, 62, 57, 99]",479,842,9,7
843,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[55, 55, 58, 16, 23, 58, 42, 80, 95, 90]",572,843,9,7
844,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[46, 72, 11, 60, 31, 23, 12, 85, 88, 49]",477,844,9,7
845,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[77, 35, 41, 21, 72, 30, 18, 22, 20, 55]",391,845,9,7
846,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[95, 36, 25, 62, 37, 84, 92, 21, 60, 68]",580,846,9,7
847,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[49, 39, 37, 96, 70, 40, 46, 92, 11, 67]",547,847,9,7
848,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[36, 79, 21, 21, 94, 44, 87, 40, 33, 51]",506,848,9,7
849,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[19, 83, 38, 28, 40, 47, 71, 56, 95, 93]",570,849,9,7
850,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[29, 46, 17, 40, 59, 52, 73, 75, 37, 42]",470,850,9,7
851,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[13, 68, 48, 99, 34, 47, 92, 90, 30, 24]",545,851,9,12
852,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[25, 40, 21, 56, 69, 81, 21, 59, 65, 85]",522,852,9,12
853,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[69, 32, 46, 40, 95, 78, 79, 33, 55, 69]",596,853,9,12
854,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[37, 22, 17, 65, 71, 60, 53, 82, 55, 49]",511,854,9,12
855,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[59, 38, 65, 76, 17, 56, 21, 61, 86, 51]",530,855,9,12
856,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[68, 36, 16, 12, 31, 31, 48, 11, 82, 71]",406,856,9,12
857,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[40, 14, 57, 54, 99, 56, 91, 47, 21, 89]",568,857,9,12
858,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[37, 19, 45, 47, 72, 70, 39, 63, 81, 18]",491,858,9,12
859,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[17, 42, 70, 76, 93, 82, 43, 68, 28, 98]",617,859,9,12
860,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[29, 54, 96, 32, 99, 51, 15, 38, 53, 11]",478,860,9,12
861,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[12, 73, 68, 46, 61, 100, 57, 30, 58, 59]",564,861,9,21
862,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[84, 31, 17, 40, 42, 41, 58, 54, 84, 19]",470,862,9,21
863,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[100, 21, 91, 70, 51, 41, 67, 71, 83, 29]",624,863,9,21
864,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[67, 66, 75, 20, 19, 17, 33, 53, 44, 71]",465,864,9,21
865,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[17, 39, 14, 11, 96, 41, 35, 56, 64, 22]",395,865,9,21
866,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[29, 22, 67, 23, 17, 57, 93, 74, 96, 59]",537,866,9,21
867,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[80, 27, 98, 64, 93, 26, 59, 86, 91, 30]",654,867,9,21
868,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[33, 46, 64, 27, 40, 54, 64, 26, 95, 19]",468,868,9,21
869,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[38, 88, 89, 83, 32, 94, 69, 58, 88, 55]",694,869,9,21
870,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[15, 47, 85, 90, 53, 42, 72, 94, 28, 77]",603,870,9,21
871,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[17, 46, 97, 18, 39, 68, 49, 41, 55, 40]",470,871,9,18
872,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[69, 38, 33, 92, 34, 46, 91, 22, 33, 36]",494,872,9,18
873,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[44, 15, 17, 13, 40, 59, 21, 32, 13, 15]",269,873,9,18
874,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[32, 75, 98, 16, 60, 19, 81, 74, 53, 47]",555,874,9,18
875,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[89, 55, 81, 60, 25, 86, 76, 85, 15, 73]",645,875,9,18
876,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[73, 85, 23, 72, 34, 72, 89, 56, 57, 56]",617,876,9,18
877,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[85, 70, 70, 46, 21, 86, 41, 51, 98, 22]",590,877,9,18
878,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[76, 56, 34, 58, 86, 40, 26, 41, 93, 83]",593,878,9,18
879,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[90, 28, 11, 49, 37, 84, 46, 28, 93, 66]",532,879,9,18
880,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[24, 84, 48, 69, 24, 18, 33, 50, 69, 42]",461,880,9,18
881,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[25, 34, 29, 15, 71, 31, 67, 37, 57, 25]",391,881,9,6
882,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[87, 31, 65, 81, 17, 95, 86, 79, 60, 58]",659,882,9,6
883,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[31, 87, 59, 61, 25, 96, 19, 58, 51, 58]",545,883,9,6
884,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[88, 85, 46, 13, 41, 28, 96, 26, 99, 99]",621,884,9,6
885,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[42, 52, 85, 59, 26, 75, 87, 42, 33, 59]",560,885,9,6
886,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[53, 91, 38, 97, 92, 45, 93, 63, 19, 37]",628,886,9,6
887,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[24, 78, 29, 98, 14, 39, 80, 54, 37, 73]",526,887,9,6
888,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[85, 75, 49, 14, 46, 49, 99, 35, 58, 50]",560,888,9,6
889,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[12, 36, 56, 28, 33, 90, 47, 43, 100, 96]",541,889,9,6
890,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[62, 68, 55, 88, 15, 59, 11, 61, 41, 45]",505,890,9,6
891,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[53, 31, 33, 80, 75, 94, 49, 85, 65, 41]",606,891,9,17
892,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[88, 35, 54, 34, 22, 59, 32, 29, 78, 98]",529,892,9,17
893,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[56, 68, 14, 66, 14, 25, 27, 93, 48, 71]",482,893,9,17
894,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[37, 12, 95, 65, 70, 19, 13, 40, 34, 87]",472,894,9,17
895,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[24, 73, 69, 32, 17, 23, 99, 31, 64, 96]",528,895,9,17
896,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[37, 74, 93, 60, 15, 45, 98, 20, 23, 72]",537,896,9,17
897,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[66, 50, 49, 100, 45, 52, 68, 91, 75, 16]",612,897,9,17
898,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[99, 35, 63, 97, 30, 48, 13, 13, 70, 63]",531,898,9,17
899,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[30, 68, 53, 21, 20, 37, 89, 54, 86, 85]",543,899,9,17
900,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[47, 87, 60, 99, 24, 63, 29, 56, 20, 27]",512,900,9,17
901,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[99, 40, 40, 13, 45, 10, 28, 85, 77, 15]",452,901,10,1
902,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[89, 33, 86, 86, 12, 41, 88, 12, 88, 31]",566,902,10,1
903,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[73, 53, 60, 74, 95, 82, 10, 82, 91, 68]",688,903,10,1
904,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[72, 69, 48, 82, 36, 85, 28, 77, 63, 32]",592,904,10,1
905,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[40, 48, 66, 59, 98, 53, 19, 80, 23, 71]",557,905,10,1
906,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[99, 96, 81, 43, 50, 100, 87, 39, 37, 83]",715,906,10,1
907,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[69, 15, 49, 91, 58, 12, 57, 67, 45, 15]",478,907,10,1
908,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[51, 14, 11, 44, 74, 79, 83, 90, 91, 68]",605,908,10,1
909,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[65, 75, 51, 93, 100, 76, 21, 99, 69, 48]",697,909,10,1
910,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[58, 69, 18, 32, 60, 17, 27, 68, 72, 15]",436,910,10,1
911,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[19, 64, 54, 15, 32, 73, 56, 83, 45, 29]",470,911,10,18
912,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[73, 90, 31, 86, 31, 72, 84, 50, 48, 42]",607,912,10,18
913,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[97, 19, 69, 63, 38, 52, 19, 94, 40, 84]",575,913,10,18
914,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[67, 28, 95, 89, 32, 58, 32, 33, 58, 24]",516,914,10,18
915,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[23, 92, 35, 89, 40, 77, 41, 26, 35, 80]",538,915,10,18
916,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[85, 12, 38, 36, 54, 92, 69, 72, 26, 36]",520,916,10,18
917,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[77, 85, 32, 96, 96, 41, 69, 84, 24, 56]",660,917,10,18
918,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[60, 37, 69, 69, 38, 16, 35, 19, 82, 77]",502,918,10,18
919,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[63, 26, 49, 12, 89, 94, 81, 18, 49, 94]",575,919,10,18
920,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[17, 59, 63, 84, 41, 59, 69, 30, 24, 53]",499,920,10,18
921,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[21, 42, 99, 27, 100, 87, 37, 69, 15, 42]",539,921,10,6
922,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[30, 33, 97, 28, 28, 41, 22, 76, 13, 63]",431,922,10,6
923,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[46, 27, 25, 22, 11, 47, 33, 47, 93, 45]",396,923,10,6
924,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[69, 60, 62, 27, 33, 42, 97, 28, 20, 66]",504,924,10,6
925,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[100, 70, 35, 15, 30, 75, 14, 95, 70, 27]",531,925,10,6
926,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[36, 45, 44, 47, 82, 77, 65, 33, 33, 26]",488,926,10,6
927,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[88, 64, 59, 51, 41, 26, 46, 94, 67, 17]",553,927,10,6
928,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[97, 33, 11, 89, 84, 29, 22, 96, 75, 45]",581,928,10,6
929,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[19, 28, 31, 39, 99, 71, 61, 83, 17, 63]",511,929,10,6
930,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[76, 90, 46, 99, 76, 77, 80, 92, 23, 24]",683,930,10,6
931,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[77, 96, 18, 87, 86, 11, 37, 19, 14, 15]",460,931,10,2
932,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[63, 75, 84, 69, 48, 49, 78, 30, 52, 50]",598,932,10,2
933,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[20, 95, 64, 55, 79, 57, 61, 48, 35, 15]",529,933,10,2
934,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[60, 34, 82, 32, 92, 86, 43, 87, 92, 47]",655,934,10,2
935,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[65, 55, 28, 31, 91, 33, 46, 92, 16, 83]",540,935,10,2
936,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[83, 36, 90, 67, 29, 32, 30, 91, 14, 53]",525,936,10,2
937,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[48, 22, 33, 11, 54, 62, 20, 39, 46, 64]",399,937,10,2
938,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[62, 72, 44, 19, 85, 15, 37, 90, 52, 84]",560,938,10,2
939,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[34, 12, 36, 58, 55, 24, 45, 86, 69, 99]",518,939,10,2
940,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[43, 77, 59, 54, 19, 19, 30, 97, 31, 99]",528,940,10,2
941,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[19, 48, 13, 41, 64, 64, 38, 48, 98, 38]",471,941,10,11
942,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[15, 31, 27, 84, 52, 26, 69, 61, 14, 21]",400,942,10,11
943,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[41, 73, 60, 63, 93, 53, 78, 30, 53, 100]",644,943,10,11
944,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[20, 53, 64, 23, 64, 15, 41, 31, 10, 75]",396,944,10,11
945,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[90, 97, 81, 21, 35, 22, 61, 89, 18, 75]",589,945,10,11
946,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[74, 92, 79, 14, 87, 41, 97, 41, 97, 44]",666,946,10,11
947,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[16, 69, 73, 75, 64, 88, 27, 60, 19, 28]",519,947,10,11
948,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[69, 76, 42, 87, 28, 45, 54, 86, 92, 18]",597,948,10,11
949,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[83, 72, 37, 49, 79, 14, 24, 76, 89, 54]",577,949,10,11
950,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[22, 26, 32, 45, 49, 10, 88, 64, 96, 72]",504,950,10,11
951,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[84, 47, 79, 83, 59, 53, 23, 82, 93, 51]",654,951,10,19
952,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[32, 63, 100, 55, 99, 61, 73, 16, 87, 99]",685,952,10,19
953,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[99, 85, 15, 24, 72, 49, 28, 35, 75, 73]",555,953,10,19
954,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[77, 77, 16, 37, 98, 14, 57, 19, 56, 18]",469,954,10,19
